com_id,common_name,scientific_name,latitude,longitude,year_planted,precinct
1069226,Spotted Gum,Corymbia maculata,-37.78105009,144.942013,2007,Parkville
1034908,English Oak,Quercus robur,-37.84392768,144.984265,1900,South Yarra
1916956,Mallee Pine,Callitris gracilis,-37.82011213,144.9811363,2024,East Melbourne
1014955,London Plane,Platanus x acerifolia,-37.80133567,144.9522783,1900,North Melbourne
1613701,Brittle Gum,Eucalyptus mannifera,-37.80026761,144.9515265,2016,North Melbourne
1030317,Lilly Pilly,Syzygium smithii,-37.82846828,144.9681361,1900,Southbank
1826196,Drooping sheoak,Allocasuarina verticillata,-37.82362028,144.9079972,2022,Port Melbourne
1493111,Manchurian Pear,Pyrus ussuriensis,-37.79477134,144.9419634,2011,North Melbourne
1849595,River red gum,Eucalyptus camaldulensis,-37.79127496,144.9192725,2023,Flemington
1049751,Yellow Box,Eucalyptus melliodora,-37.79111694,144.9464948,1900,Parkville
1939162,Chinaberry Tree,Melia azedarach 'Elite',-37.80677626,144.9490589,2025,West Melbourne
1050344,Ironbark,Eucalyptus sideroxylon,-37.78300848,144.9550325,1900,Parkville
1025983,English Elm,Ulmus procera,-37.80946422,144.986784,1900,East Melbourne
1578975,River Sheoak,Casuarina cunninghamiana,-37.82258397,144.9471289,2015,Docklands
1570947,Chinaberry Tree,Melia azedarach,-37.78681618,144.9691903,2014,Carlton North
1763463,Rough-barked apple,Angophora floribunda,-37.82742771,144.9857772,2019,Melbourne
1510124,Ivy curl,Buckinghamia celsissima,-37.80254417,144.9483455,2012,North Melbourne
1603674,Drooping sheoak,Allocasuarina verticillata,-37.7869681,144.9415325,2015,Parkville
1735382,Smooth-barked apple,Angophora costata,-37.80509587,144.9680487,2018,Carlton
1050858,Spotted Gum,Corymbia maculata,-37.77808287,144.9572858,1900,Parkville
1049188,Paperbark,Melaleuca sp.,-37.78994284,144.9455633,1900,Parkville
1512247,Chinaberry Tree,Melia azedarach,-37.80666341,144.9514697,2012,West Melbourne
1018034,Brush Box,Lophostemon confertus,-37.79149803,144.9446287,1900,North Melbourne
1584481,Swamp Sheoak,Casuarina obesa,-37.79523131,144.952362,2015,Parkville
1040671,English Elm,Ulmus procera,-37.81247803,144.9804846,1900,East Melbourne
1477119,Ironbark,Eucalyptus sideroxylon,-37.81853146,144.9742379,2011,Melbourne
1664257,Boobialla,Myoporum insulare,-37.79515622,144.9140172,2017,Kensington
1573229,Red Ironbark,Eucalyptus tricarpa,-37.7962038,144.9514752,2015,Parkville
1811615,Silver linden,Tilia tomentosa,-37.81966341,144.9719097,2021,Melbourne
1917023,Hop bush,Dodonaea viscosa 'Mr Green Sheen',-37.7771606,144.9507617,2024,Parkville
1786098,Mutton-Wood,Myrsine howittiana,-37.80250161,144.9220007,2020,West Melbourne
1032107,Daimyo Oak,Quercus dentata,-37.83073558,144.9750226,1900,Melbourne
1808629,River Sheoak,Casuarina cunninghamiana,-37.8205716,144.9462889,2021,Docklands
1565037,Flinders Range Wattle,Acacia iteaphylla,-37.7910016,144.9242677,2014,Kensington
1455692,River red gum,Eucalyptus camaldulensis,-37.79523974,144.9144338,2010,Kensington
1288171,River red gum,Eucalyptus camaldulensis,-37.78173408,144.9410777,2008,Parkville
1054892,Snow-in-Summer,Melaleuca linariifolia,-37.77865842,144.9500324,1900,Parkville
1553374,Small-leaved Linden,Tilia cordata,-37.81789264,144.9785924,2013,East Melbourne
1035533,Deodar,Cedrus deodara,-37.83829561,144.9849765,1900,South Yarra
1808154,River Sheoak,Casuarina cunninghamiana,-37.82079362,144.9465528,2021,Docklands
1757981,Smooth-barked apple,Angophora costata,-37.8243953,144.966951,2019,Southbank
1026378,Snow-in-Summer,Melaleuca linariifolia,-37.81199381,144.9879939,1900,East Melbourne
1287971,Maidenhair Tree,Ginkgo biloba,-37.7936972,144.9561413,2008,Parkville
1070465,Ironbark,Eucalyptus sideroxylon,-37.82324823,144.9086631,2006,Port Melbourne
1533995,Scarlet Oak,Quercus coccinea,-37.81292484,144.9850497,2013,East Melbourne
1023891,London Plane,Platanus x acerifolia,-37.80933307,144.9651272,1900,Melbourne
1523963,Lightwood Wattle,Acacia implexa,-37.7896497,144.9510186,2012,Parkville
1931850,Gippsland manna gum,Eucalyptus viminalis subsp. pryoriana,-37.78848516,144.9504757,2025,Parkville
1440304,Spotted Gum,Corymbia maculata,-37.80022207,144.9521865,2009,North Melbourne
1289436,Weeping Myrtle,Syzygium floribundum,-37.80896949,144.9672394,2007,Melbourne
1455349,Lemon Scented Gum,Corymbia citriodora,-37.82741256,144.9729095,2010,Melbourne
1557815,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,-37.81380895,144.9424399,2014,Docklands
1605334,Swamp Paperbark,Melaleuca ericifolia,-37.80202308,144.9138485,2015,West Melbourne
1929799,Sweet Bursaria,Bursaria spinosa,-37.78166335,144.9429068,2025,Parkville
1016350,London Plane,Platanus x acerifolia,-37.79565303,144.9306131,1900,Kensington
1635032,Banksia Sentinel,Banksia integrifolia fastigiata Ÿ??SentinelŸ??,-37.82004581,144.9467563,2016,Docklands
1018198,Spotted Gum,Corymbia maculata,-37.79348837,144.9432397,1900,North Melbourne
1024909,London Plane,Platanus x acerifolia,-37.81716976,144.9671982,1900,Melbourne
1674940,Black She Oak,Allocasuarina littoralis,-37.78240508,144.9417554,2017,Parkville
1805118,Silver Banksia,Banksia marginata,-37.79036273,144.9567147,2021,Parkville
1663274,Manna Gum,Eucalyptus viminalis,-37.79334315,144.9510665,2017,Parkville
1570976,London Plane,Platanus x acerifolia,-37.82027218,144.9675251,2014,Southbank
1827797,Black Wattle,Acacia mearnsii,-37.77912274,144.9543477,2022,Parkville
1527646,Grey Gum,Eucalyptus punctata,-37.79165424,144.9567074,2012,Parkville
1605176,Large-fruited Yellow or Blue Gum,Eucalyptus leucoxylon megalocarpa,-37.79208533,144.9501627,2015,Parkville
1518221,Turkey Oak,Quercus cerris,-37.80258585,144.9727095,2012,Carlton
1605076,Yellow Gum,Eucalyptus leucoxylon,-37.79375959,144.9482717,2015,Parkville
1036517,London Plane,Platanus x acerifolia,-37.80238066,144.9730049,1900,Carlton
1675203,Trident maple,Acer buergerianum,-37.80594481,144.9417418,2017,West Melbourne
1849554,Umbrella plant,Schefflera amate,-37.81292533,144.9690657,2023,Melbourne
1058499,Tulip Tree,Liriodendron tulipifera,-37.81169109,144.9825494,1900,East Melbourne
1525274,Black Wattle,Acacia melanoxylon,-37.78240524,144.9491953,2012,Parkville
1518325,Hedge Maple,Acer campestre,-37.79373008,144.9200811,2012,Kensington
1808102,River Sheoak,Casuarina cunninghamiana,-37.82084443,144.9467086,2021,Docklands
1521583,River red gum,Eucalyptus camaldulensis,-37.78325354,144.9461938,2012,Parkville
1047029,Pyramid Tree,Lagunaria patersonia,-37.78844919,144.9565211,1900,Parkville
1032974,Liquidamber or Sweet Gum,Liquidambar styraciflua,-37.82566121,144.9760465,1900,Melbourne
1843115,Ovens Wattle,Acacia pravissima,-37.82665775,144.982607,2022,Melbourne
1523272,Drooping sheoak,Allocasuarina verticillata,-37.80211668,144.9136491,2012,West Melbourne
1656318,Kurrajong,Brachychiton populneus,-37.82699179,144.9852338,2016,Melbourne
1050841,Sugar gum,Eucalyptus cladocalyx,-37.77873513,144.9575683,1900,Parkville
1827841,Golden Wattle,Acacia pycnantha,-37.77995066,144.953636,2022,Parkville
1055558,Snow-in-Summer,Melaleuca linariifolia,-37.78088472,144.9537997,1900,Parkville
1493101,Manchurian Pear,Pyrus ussuriensis,-37.79175682,144.9422224,2011,North Melbourne
1055543,Spotted Gum,Corymbia maculata,-37.7808831,144.9528878,1900,Parkville
1771209,Weeping Bottlebrush,Callistemon viminalis,-37.7797089,144.9578523,2019,Parkville
1048643,River red gum,Eucalyptus camaldulensis,-37.78993251,144.9470414,1900,Parkville
1060855,English Elm,Ulmus procera,-37.80839778,144.9765477,1900,East Melbourne
1770793,Silver Banksia,Banksia marginata,-37.80286693,144.9258444,2019,West Melbourne
1570980,Norfolk Island Pine,Araucaria heterophylla,-37.81354602,144.9426651,2014,Docklands
1929784,Sweet Bursaria,Bursaria spinosa,-37.78168931,144.9433068,2025,Parkville
1042382,Black Wattle,Acacia mearnsii,-37.79329988,144.9541969,1900,Parkville
1916858,Hop bush,Dodonaea viscosa 'Mr Green Sheen',-37.78327774,144.9471393,2024,Parkville
1757913,Pygmy Date Palm,Phoenix roebelenii,-37.80082023,144.9607265,2019,Carlton
1494369,Freeman Maple,Acer x freemanii 'Jeffersred',-37.80404678,144.9561106,2011,North Melbourne
1817432,Black Wattle,Acacia melanoxylon,-37.82305796,144.9644275,2021,Southbank
1583123,Bangalow Palm,Archontophoenix cunninghamiana,-37.81288815,144.9802943,2015,East Melbourne
1783249,Manuka,Kunzea ericoides,-37.78110964,144.9526527,2020,Parkville
1763628,Boobialla,Myoporum insulare,-37.7953028,144.9146787,2019,Kensington
1039872,English Elm,Ulmus procera,-37.81130952,144.9540951,1900,West Melbourne
1770830,Lemon Scented Gum,Corymbia citriodora,-37.82370376,144.9675456,2019,Southbank
1477152,Lemon Scented Gum,Corymbia citriodora,-37.81934974,144.9758775,2011,Melbourne
1031221,Willow myrtle,Agonis flexuosa,-37.82280344,144.9338266,1900,Port Melbourne
1782585,Pin Cushion Hakea,Hakea laurina,-37.80263047,144.923754,2020,West Melbourne
1064508,Kanooka,Tristaniopsis laurina,-37.79377514,144.9251091,2006,Kensington
1042631,Black Wattle,Acacia mearnsii,-37.79353837,144.9537571,1900,Parkville
1801334,Green Honey Locust,Gleditsia triacanthos 'Shademaster',-37.82359791,144.9669732,2021,Southbank
1911321,Flame Tree,Brachychiton acerifolius,-37.8074746,144.9449283,2024,West Melbourne
1557899,Pin Oak,Quercus palustris,-37.79139033,144.9317399,2014,Kensington
1524047,Lightwood Wattle,Acacia implexa,-37.78840336,144.9510124,2012,Parkville
1509949,Kanooka,Tristaniopsis laurina,-37.8216917,144.944952,2012,Docklands
1518404,Hedge Maple,Acer campestre,-37.79452027,144.9572572,2012,Parkville
1051828,Spotted Gum,Corymbia maculata,-37.781763,144.9431311,1900,Parkville
1520232,Black Wattle,Acacia mearnsii,-37.78263511,144.9458378,2012,Parkville
1029380,London Plane,Platanus x acerifolia,-37.82150052,144.9691282,1900,Southbank
1286010,Small-leaved Linden,Tilia cordata,-37.82394613,144.97666,2007,Melbourne
1061131,Smooth-barked apple,Angophora costata,-37.82811772,144.9658492,1900,Southbank
1525049,Golden Wattle,Acacia pycnantha,-37.78403971,144.946329,2012,Parkville
1675281,Silver Wattle,Acacia dealbata,-37.79146233,144.94805,2017,Parkville
1068701,London Plane,Platanus x acerifolia,-37.79432977,144.9195932,2006,Kensington
1771140,Weeping Bottlebrush,Callistemon viminalis,-37.79979182,144.9422585,2019,North Melbourne
1793164,Japanese Chestnut Oak,Quercus acutissima,-37.82584034,144.9619602,2020,Southbank
1031538,London Plane,Platanus x acerifolia,-37.82651688,144.9546209,1900,Southbank
1523897,Yellow Box,Eucalyptus melliodora,-37.8004937,144.9141537,2012,West Melbourne
1895412,Silver Wattle,Acacia dealbata,-37.77571626,144.9402765,2024,Parkville
1440170,Ironbark,Eucalyptus sideroxylon,-37.79361725,144.9394743,2009,North Melbourne
1811555,Smooth-barked apple,Angophora costata,-37.79675112,144.9541044,2021,Parkville
1051171,Sugar gum,Eucalyptus cladocalyx,-37.78198774,144.952419,1900,Parkville
1520882,River red gum,Eucalyptus camaldulensis,-37.79149635,144.9568909,2012,Parkville
1763890,Boobialla,Myoporum insulare,-37.80309763,144.9276124,2019,West Melbourne
1025826,Brush Box,Lophostemon confertus,-37.80947606,144.9751633,1900,East Melbourne
1793395,River red gum,Eucalyptus camaldulensis,-37.80180581,144.9157945,2020,West Melbourne
1018213,Spotted Gum,Corymbia maculata,-37.79464861,144.9429293,1900,North Melbourne
1024762,Cyprus Plane,Platanus orientalis var. insularis 'Digitata',-37.81326344,144.9592982,1900,Melbourne
1019959,English Elm,Ulmus procera,-37.79484411,144.95329,1900,Parkville
1022382,Monterey Pine,Pinus radiata,-37.78911621,144.96225,1900,Carlton North
1939336,Valley Oak,Quercus lobata,-37.80896762,144.9462311,2025,West Melbourne
1570552,Small-leaved Linden,Tilia cordata,-37.79870604,144.9667538,2014,Carlton
1065487,River red gum,Eucalyptus camaldulensis,-37.7809041,144.9517671,2006,Parkville
1028982,Brush Box,Lophostemon confertus,-37.83446334,144.9788366,1900,South Yarra
1029541,Huntingdon Elm,Ulmus x hollandica 'Vegeta',-37.82883556,144.9716158,1900,Melbourne
1024655,London Plane,Platanus x acerifolia,-37.81650318,144.9634165,1900,Melbourne
1804858,Sheoak,Allocasuarina sp.,-37.77981792,144.9617447,2021,Carlton North
1510037,Red maple,Acer rubrum,-37.79386889,144.941471,2012,North Melbourne
1047513,Sugar gum,Eucalyptus cladocalyx,-37.79094242,144.9462543,1900,Parkville
1518103,Bunya pine,Araucaria bidwillii,-37.83265129,144.9773302,2012,Melbourne
1020390,Brush Box,Lophostemon confertus,-37.78013674,144.9581466,1900,Parkville
1527254,Ironbark,Eucalyptus sideroxylon,-37.81998915,144.9458846,2012,Docklands
1662635,Grey Sheoak,Casuarina glauca,-37.81740451,144.9334354,2017,Docklands
1511781,Yellow Box,Eucalyptus melliodora,-37.84345564,144.9799297,2012,South Yarra
1570776,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,-37.82014144,144.9439495,2014,Docklands
1053977,Drooping sheoak,Allocasuarina verticillata,-37.78738896,144.9515704,1900,Parkville
1048977,Lemon Bottlebrush,Callistemon pallidus,-37.78974638,144.9465171,1900,Parkville
1533698,London Plane,Platanus x acerifolia,-37.80274033,144.9267257,2013,West Melbourne
1549516,Ivy curl,Buckinghamia celsissima,-37.79824214,144.9454341,2013,North Melbourne
1033821,Peppercorn Tree,Schinus molle,-37.81997669,144.9711736,1900,Melbourne
1054925,Snow-in-Summer,Melaleuca linariifolia,-37.77944623,144.9505596,1900,Parkville
1440193,Ironbark,Eucalyptus sideroxylon,-37.79336624,144.9393816,2009,North Melbourne
1663723,Wilga,Geijera parviflora,-37.79592159,144.9158694,2017,Kensington
1069295,Smooth-barked apple,Angophora costata,-37.77833381,144.9409275,2007,Parkville
1811704,Boobialla,Myoporum insulare,-37.79241264,144.9572399,2021,Parkville
1584648,Swamp Sheoak,Casuarina obesa,-37.79516499,144.9523439,2015,Parkville
1831591,Black Wattle,Acacia mearnsii,-37.77845725,144.9516893,2022,Parkville
1564763,River Sheoak,Casuarina cunninghamiana,-37.79841423,144.9205451,2014,Kensington
1731492,Tuckeroo,Cupaniopsis anacardioides,-37.79760836,144.9306351,2018,Kensington
1511805,Willow Oak,Quercus phellos,-37.83832197,144.9791524,2012,South Yarra
1520752,River red gum,Eucalyptus camaldulensis,-37.7939898,144.9528717,2012,Parkville
1026771,English Elm,Ulmus procera,-37.81556918,144.988665,1900,East Melbourne
1570358,Algerian Oak,Quercus canariensis,-37.8045072,144.953889,2014,North Melbourne
1056651,River red gum,Eucalyptus camaldulensis,-37.80567096,144.9083599,1900,West Melbourne
1783187,Coastal Banksia,Banksia integrifolia,-37.79957362,144.9163297,2020,West Melbourne
1051133,Sugar gum,Eucalyptus cladocalyx,-37.78323778,144.9542695,1900,Parkville
1052434,River Sheoak,Casuarina cunninghamiana,-37.79922615,144.9256167,1900,Kensington
1030298,Red Oak,Quercus rubra,-37.82729801,144.9676459,1900,Southbank
1520282,Black Wattle,Acacia mearnsii,-37.78403878,144.9447965,2012,Parkville
1042223,River red gum,Eucalyptus camaldulensis,-37.79525688,144.9524769,1900,Parkville
1582957,Chinese Pistachio,Pistacia chinensis,-37.80525332,144.9536128,2015,North Melbourne
1493835,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,-37.82437741,144.9446852,2011,Docklands
1050103,River red gum,Eucalyptus camaldulensis,-37.79173144,144.948972,1900,Parkville
1808431,River Sheoak,Casuarina cunninghamiana,-37.82062754,144.9462389,2021,Docklands
1046935,Drooping sheoak,Allocasuarina verticillata,-37.78678547,144.9496078,1900,Parkville
1510174,Flame Tree,Brachychiton acerifolius,-37.79576533,144.9211533,2012,Kensington
1525704,Gum,Eucalyptus sp.,-37.78822667,144.9523158,2012,Parkville
1898111,White Silky Oak,Grevillea hilliana,-37.79700405,144.9230698,2024,Kensington
1735370,Cabbage Tree Palm,Livistona australis,-37.80875844,144.944936,2018,West Melbourne
1649015,Coastal Banksia,Banksia integrifolia,-37.8160209,144.9354145,2017,Docklands
1911377,London Plane,Platanus x acerifolia,-37.84790137,144.9799547,2024,Melbourne
1035389,London Plane,Platanus x acerifolia,-37.84051353,144.9840847,1900,South Yarra
1553540,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,-37.82271765,144.9379403,2014,Docklands
1795028,Silky Oak,Grevillea robusta,-37.80221971,144.9146187,2020,West Melbourne
1059898,London Plane,Platanus x acerifolia,-37.80327454,144.9310012,1900,West Melbourne
1055010,Willow Leaf Peppermint,Eucalyptus nicholii,-37.77780275,144.9501616,1900,Parkville
1070395,River red gum,Eucalyptus camaldulensis,-37.82868908,144.901387,2006,Port Melbourne
1874964,Urbanite Ash,Fraxinus pennsylvanica 'Urbanite',-37.81117509,144.9779624,2023,East Melbourne
1289591,Chinaberry Tree,Melia azedarach,-37.79474392,144.9321635,2007,Kensington
1040071,Moreton Bay Fig,Ficus macrophylla,-37.81464911,144.9762815,1900,East Melbourne
1521706,River red gum,Eucalyptus camaldulensis,-37.78282552,144.943561,2012,Parkville
1766277,Spotted Gum,Corymbia maculata,-37.79395971,144.9754246,2019,Carlton
1900502,River Sheoak,Casuarina cunninghamiana,-37.8207292,144.9253686,2024,Docklands
1048041,Lemon Bottlebrush,Callistemon pallidus,-37.78950749,144.9480643,1900,Parkville
1520062,Black Wattle,Acacia mearnsii,-37.78677664,144.9436998,2012,Parkville
1804911,Cadaghi,Corymbia torelliana,-37.78000724,144.96183,2021,Carlton North
1939170,Camphor Laurel,Cinnamomum camphora,-37.79436526,144.9715673,2025,Carlton
1041012,Spotted Gum,Corymbia maculata,-37.7969172,144.9525645,1900,Parkville
1439536,Freeman Maple,Acer x freemanii 'Jeffersred',-37.81364537,144.9884596,2009,East Melbourne
1048906,Sugar gum,Eucalyptus cladocalyx,-37.79008015,144.9461908,1900,Parkville
1051057,Desert Ash,Fraxinus angustifolia,-37.77905265,144.9545083,1900,Parkville
1052217,Yellow Box,Eucalyptus melliodora,-37.78390718,144.9555144,1900,Parkville
1929752,Lightwood Wattle,Acacia implexa,-37.78134156,144.9521721,2025,Parkville
1740023,Lightwood Wattle,Acacia implexa,-37.80005112,144.9119562,2018,West Melbourne
1764366,Lightwood Wattle,Acacia implexa,-37.80299612,144.9267977,2019,West Melbourne
1604477,Black Wattle,Acacia mearnsii,-37.79529944,144.9523702,2015,Parkville
1809208,River red gum,Eucalyptus camaldulensis,-37.81072908,144.9354843,2021,Docklands
1048048,Lemon Bottlebrush,Callistemon pallidus,-37.7894987,144.9480896,1900,Parkville
1019411,English Elm,Ulmus procera,-37.79523284,144.9583527,1900,Parkville
1518615,River red gum,Eucalyptus camaldulensis,-37.7886263,144.9492098,2012,Parkville
1066208,River red gum,Eucalyptus camaldulensis,-37.79210912,144.9179192,2006,Flemington
1050975,Sugar gum,Eucalyptus cladocalyx,-37.77905054,144.9574033,1900,Parkville
1058463,London Plane,Platanus x acerifolia,-37.81266846,144.9791689,1900,East Melbourne
1510167,Smooth-barked apple,Angophora costata,-37.79643405,144.9209339,2012,Kensington
1052676,Yellow Box,Eucalyptus melliodora,-37.78358259,144.9557049,1900,Parkville
1524535,Yellow Gum,Eucalyptus leucoxylon,-37.79039108,144.9512215,2012,Parkville
1828066,Golden Wattle,Acacia pycnantha,-37.77936779,144.9531124,2022,Parkville
1783106,Swamp Gum,Eucalyptus ovata,-37.80283465,144.9252443,2020,West Melbourne
1018306,London Plane,Platanus x acerifolia,-37.79606174,144.9422046,1900,North Melbourne
1036748,English Elm,Ulmus procera,-37.80265474,144.9724614,1900,Carlton
1042787,Wirilda,Acacia retinodes,-37.79396812,144.9534745,1900,Parkville
1494520,Chinaberry Tree,Melia azedarach,-37.8036869,144.9458012,2011,North Melbourne
1022312,Brush Box,Lophostemon confertus,-37.78930856,144.9619708,1900,Carlton North
1057757,Peppercorn Tree,Schinus molle,-37.79244958,144.9208915,1900,Kensington
1027654,Tulip Tree,Liriodendron tulipifera,-37.82197193,144.9741102,1900,Melbourne
1062241,Dutch Elm,Ulmus x hollandica,-37.81007581,144.9726773,1900,East Melbourne
1784871,Black She Oak,Allocasuarina littoralis,-37.82684432,144.9842984,2020,Melbourne
1784594,Grey Box,Eucalyptus microcarpa,-37.82695879,144.9847793,2020,Melbourne
1871209,European nettle tree,Celtis australis,-37.80746365,144.958737,2023,Melbourne
1743085,Sweet Bursaria,Bursaria spinosa,-37.80207207,144.9186992,2018,West Melbourne
1939218,Black Wattle,Acacia melanoxylon,-37.82596655,144.9808156,2025,Melbourne
1648947,Drooping sheoak,Allocasuarina verticillata,-37.78053513,144.9522305,2016,Parkville
1521352,River red gum,Eucalyptus camaldulensis,-37.78681146,144.9436391,2012,Parkville
1022376,Brush Box,Lophostemon confertus,-37.78836691,144.9627993,1900,Carlton North
1457085,Flooded gum,Eucalyptus grandis,-37.81841528,144.974799,2010,Melbourne
1050563,Peppercorn Tree,Schinus molle,-37.78178465,144.9552758,1900,Parkville
1288428,Flowering Gum,Corymbia ficifolia,-37.77706694,144.9407488,2008,Parkville
1069820,Chinese Elm,Ulmus parvifolia,-37.79676426,144.9210529,2006,Kensington
1805440,Wilga,Geijera parviflora,-37.82389555,144.9316655,2021,Port Melbourne
1016221,Crows Nest Poplar,Populus x euramericana x nigra,-37.8028383,144.9564608,1900,North Melbourne
1456206,Norwegian Sunset Maple,Acer truncatum x A. platanoides 'Keithsform',-37.8139958,144.9833512,2010,East Melbourne
1523469,Yellow Box,Eucalyptus melliodora,-37.78898874,144.9459165,2012,Parkville
1064300,River red gum,Eucalyptus camaldulensis,-37.78811811,144.956872,2005,Parkville
1046346,River red gum,Eucalyptus camaldulensis,-37.78832338,144.9525212,1900,Parkville
1061236,Japanese Zelkova,Zelkova serrata,-37.82469367,144.9580041,1900,Southbank
1815762,Sweet Bursaria,Bursaria spinosa,-37.7893757,144.9221843,2021,Flemington
1579025,Flame Tree,Brachychiton acerifolius,-37.82269346,144.9483722,2015,Docklands
1553021,Red Ash,Fraxinus pennsylvanica,-37.79314717,144.9333479,2013,Kensington
1041448,Silky Oak,Grevillea robusta,-37.77955039,144.9583217,1900,Parkville
1809222,Red Gum,Corymbia calophylla,-37.81055926,144.9355398,2021,Docklands
1635554,Gimlet,Eucalyptus salubris,-37.79109725,144.9569567,2016,Parkville
1044392,River red gum,Eucalyptus camaldulensis,-37.78967099,144.9503332,1900,Parkville
1635287,Queensland Bottle Tree,Brachychiton rupestris,-37.81764013,144.9748468,2016,Melbourne
1018274,London Plane,Platanus x acerifolia,-37.7960051,144.9443862,1900,North Melbourne
1058525,Weeping Myrtle,Syzygium floribundum,-37.81314827,144.9828581,1900,East Melbourne
1527337,Sallow Wattle,Acacia longifolia,-37.78891733,144.9546215,2012,Parkville
1458257,Gum,Eucalyptus sp.,-37.79504383,144.9141193,2010,Kensington
1287075,Smooth-barked apple,Angophora costata,-37.77856747,144.9394611,2008,Parkville
1891481,London Plane,Platanus x acerifolia,-37.83259357,144.9717992,2024,Melbourne
1518385,Japanese Zelkova,Zelkova serrata,-37.79428491,144.9559823,2012,Parkville
1640351,River red gum,Eucalyptus camaldulensis,-37.79799035,144.9197619,2016,Kensington
1815924,Eumundi Quandong,Elaeocarpus eumundi,-37.82383702,144.9252431,2021,Port Melbourne
1015068,London Plane,Platanus x acerifolia,-37.79963115,144.9444719,1900,North Melbourne
1801450,European nettle tree,Celtis australis,-37.80490489,144.9509364,2021,North Melbourne
1763915,Boobialla,Myoporum insulare,-37.8030749,144.9275078,2019,West Melbourne
1520718,River red gum,Eucalyptus camaldulensis,-37.79301435,144.9547804,2012,Parkville
1783636,Golden Wattle,Acacia pycnantha,-37.781096,144.9527552,2020,Parkville
1825716,Eumundi Quandong,Elaeocarpus eumundi,-37.78704045,144.9630738,2022,Carlton North
1526621,Red Box,Eucalyptus polyanthemos,-37.788869,144.9543411,2012,Parkville
1059982,Lemon Scented Gum,Corymbia citriodora,-37.8103069,144.9809492,1900,East Melbourne
1656764,Yellow Box,Eucalyptus melliodora,-37.7911112,144.9481009,2017,Parkville
1549129,Flinders Range Wattle,Acacia iteaphylla,-37.79848434,144.9294893,2013,Kensington
1787078,Sweet Bursaria,Bursaria spinosa,-37.7791792,144.9573991,2020,Parkville
1045701,River red gum,Eucalyptus camaldulensis,-37.78999088,144.9568588,1900,Parkville
1891488,Freeman Maple,Acer x freemanii 'Jeffersred',-37.80802882,144.9491501,2024,West Melbourne
1782408,Golden Wattle,Acacia pycnantha,-37.79772188,144.943661,2020,North Melbourne
1518490,Silky Oak,Grevillea robusta,-37.81064,144.9822,2012,East Melbourne
1045856,Sugar gum,Eucalyptus cladocalyx,-37.78903202,144.9563837,1900,Parkville
1675547,Drooping sheoak,Allocasuarina verticillata,-37.79303513,144.9481999,2017,Parkville
1817655,Sweet Bursaria,Bursaria spinosa,-37.82863269,144.9116818,2021,Port Melbourne
1035589,English Elm,Ulmus procera,-37.83848127,144.9842375,1900,South Yarra
1768082,Urbanite Ash,Fraxinus pennsylvanica 'Urbanite',-37.79745526,144.9713126,2019,Carlton
1038316,Spotted Gum,Corymbia maculata,-37.78276006,144.9622467,1900,Carlton North
1286547,Wych Elm,Ulmus glabra,-37.79328866,144.9300439,2008,Kensington
1570470,Coastal Banksia,Banksia integrifolia,-37.7973866,144.9338205,2014,Kensington
1674753,Sweet Bursaria,Bursaria spinosa,-37.805596,144.9088122,2017,West Melbourne
1054618,Silky Oak,Grevillea robusta,-37.78690547,144.9442081,1900,Parkville
1049914,Manna Gum,Eucalyptus viminalis,-37.7914529,144.948215,1900,Parkville
1783180,Silky Oak,Grevillea robusta,-37.79751296,144.950609,2020,North Melbourne
1663817,Smooth-barked apple,Angophora costata,-37.79702118,144.9256051,2017,Kensington
1031059,London Plane,Platanus x acerifolia,-37.82097011,144.9256168,1900,Port Melbourne
1028437,Purple Branched Elm,Ulmus x hollandica 'Purpurascens',-37.84566766,144.9792921,1900,Melbourne
1440724,Ironbark,Eucalyptus sideroxylon,-37.78190691,144.950574,2009,Parkville
1045321,Photinia,Photinia robusta,-37.79197014,144.9578711,1900,Parkville
1526403,Wirilda,Acacia retinodes,-37.78716411,144.9489833,2012,Parkville
1052487,Spotted Gum,Corymbia maculata,-37.79796261,144.925801,1900,Kensington
1040464,Moreton Bay Fig,Ficus macrophylla,-37.81132259,144.97882,1900,East Melbourne
1051763,Ironbark,Eucalyptus sideroxylon,-37.78437903,144.9565626,1900,Parkville
1015137,London Plane,Platanus x acerifolia,-37.79949753,144.9489537,1900,North Melbourne
1831655,Gold-dust Wattle,Acacia acinacea,-37.78036277,144.9500809,2022,Parkville
1939316,River red gum,Eucalyptus camaldulensis,-37.8002671,144.9135933,2025,North And West Melbourne
1018641,Peppercorn Tree,Schinus molle,-37.79974458,144.9434553,1900,North Melbourne
1605418,Port Jackson or Rusty Fig,Ficus rubiginosa,-37.8038644,144.9433341,2015,North Melbourne
1802163,River red gum,Eucalyptus camaldulensis,-37.79244195,144.946893,2021,Parkville
1040739,English Elm,Ulmus procera,-37.77931849,144.9622399,1900,Carlton North
1742998,Lemon Scented Gum,Corymbia citriodora,-37.81660125,144.970756,2018,Melbourne
1656650,Freeman Maple,Acer x freemanii 'Jeffersred',-37.79658527,144.9722103,2017,Carlton
